Desplazamiento Bala, Velocidad Bala, Estatus Aire, Estatus Suelo
-351,-391,0,1
-338,-391,0,1
-325,-391,0,1
-312,-391,0,1
-299,-391,0,1
-286,-391,0,1
-273,-391,0,1
-259,-391,0,1
-246,-391,0,1
-233,-391,0,1
-220,-391,0,1
-207,-391,0,1
-194,-391,0,1
-181,-391,0,1
-168,-391,0,1
-155,-391,0,1
-142,-391,0,1
-129,-391,1,0
-116,-391,1,0
-103,-391,1,0
-90,-391,1,0
-77,-391,1,0
-64,-391,1,0
-51,-391,1,0
-38,-391,1,0
-25,-391,1,0
-12,-391,1,0
1,-391,1,0
14,-391,1,0
27,-391,1,0
40,-391,1,0
50,-391,1,0
-650,-708,1,0
-650,-708,1,0
-627,-708,1,0
-603,-708,1,0
-580,-708,1,0
-556,-708,1,0
-532,-708,1,0
-509,-708,0,1
-485,-708,0,1
-462,-708,0,1
-438,-708,0,1
-414,-708,0,1
-391,-708,0,1
-367,-708,0,1
-344,-708,0,1
-320,-708,0,1
-296,-708,0,1
-273,-708,0,1
-249,-708,0,1
-226,-708,0,1
-202,-708,0,1
-178,-708,0,1
-155,-708,1,0
-131,-708,1,0
-108,-708,1,0
-84,-708,1,0
-60,-708,1,0
-37,-708,1,0
-13,-708,1,0
10,-708,1,0
34,-708,1,0
50,-708,1,0
-650,-529,1,0
-650,-529,1,0
-633,-529,1,0
-615,-529,1,0
-598,-529,1,0
-580,-529,1,0
-562,-529,1,0
-545,-529,1,0
-527,-529,1,0
-509,-529,0,1
-492,-529,0,1
-474,-529,0,1
-457,-529,0,1
-439,-529,0,1
-421,-529,0,1
-404,-529,0,1
-386,-529,0,1
-368,-529,0,1
-351,-529,0,1
-333,-529,0,1
-315,-529,0,1
-298,-529,0,1
-280,-529,0,1
-263,-529,0,1
-245,-529,0,1
-227,-529,0,1
-210,-529,0,1
-192,-529,0,1
-174,-529,0,1
-157,-529,0,1
-139,-529,0,1
-122,-529,0,1
-104,-529,1,0
-86,-529,1,0
-69,-529,1,0
-51,-529,1,0
-33,-529,1,0
-16,-529,1,0
2,-529,1,0
20,-529,1,0
37,-529,1,0
50,-529,1,0
-650,-711,1,0
-650,-711,1,0
-627,-711,1,0
-603,-711,1,0
-579,-711,1,0
-556,-711,1,0
-532,-711,1,0
-508,-711,1,0
-485,-711,1,0
-461,-711,0,1
-437,-711,0,1
-413,-711,0,1
-390,-711,0,1
-366,-711,0,1
-342,-711,0,1
-319,-711,0,1
-295,-711,0,1
-271,-711,0,1
-248,-711,0,1
-224,-711,0,1
-200,-711,0,1
-176,-711,0,1
-153,-711,1,0
-129,-711,1,0
-105,-711,1,0
-82,-711,1,0
-58,-711,1,0
-34,-711,1,0
-11,-711,1,0
13,-711,1,0
37,-711,1,0
50,-711,1,0
-650,-572,1,0
-650,-572,1,0
-631,-572,1,0
-612,-572,1,0
-593,-572,1,0
-574,-572,1,0
-555,-572,1,0
-536,-572,1,0
-517,-572,1,0
-498,-572,0,1
-479,-572,0,1
-460,-572,0,1
-441,-572,0,1
-422,-572,0,1
-403,-572,0,1
-384,-572,0,1
-364,-572,0,1
-345,-572,0,1
-326,-572,0,1
-307,-572,0,1
-288,-572,0,1
-269,-572,0,1
-250,-572,0,1
-231,-572,0,1
-212,-572,1,0
-193,-572,1,0
-174,-572,1,0
-155,-572,1,0
-136,-572,1,0
-117,-572,1,0
-98,-572,1,0
-78,-572,1,0
-59,-572,1,0
-40,-572,1,0
-21,-572,1,0
-2,-572,1,0
17,-572,1,0
36,-572,1,0
50,-572,1,0
-650,-518,1,0
-650,-518,1,0
-633,-518,1,0
-616,-518,1,0
-599,-518,1,0
-581,-518,1,0
-564,-518,1,0
-547,-518,0,1
-530,-518,0,1
-512,-518,0,1
-495,-518,0,1
-478,-518,0,1
-461,-518,0,1
-443,-518,0,1
-426,-518,0,1
-409,-518,0,1
-392,-518,0,1
-374,-518,0,1
-357,-518,0,1
-340,-518,0,1
-322,-518,0,1
-305,-518,0,1
-288,-518,0,1
-271,-518,0,1
-253,-518,0,1
-236,-518,0,1
-219,-518,0,1
-202,-518,1,0
-184,-518,1,0
-167,-518,1,0
-150,-518,1,0
-133,-518,1,0
-115,-518,1,0
-98,-518,1,0
-81,-518,1,0
-63,-518,1,0
-46,-518,1,0
-29,-518,1,0
-12,-518,1,0
6,-518,1,0
23,-518,1,0
40,-518,1,0
50,-518,1,0
-650,-518,1,0
-650,-518,1,0
-633,-518,1,0
-616,-518,1,0
-599,-518,1,0
-581,-518,1,0
-564,-518,0,1
-547,-518,0,1
-530,-518,0,1
-512,-518,0,1
-495,-518,0,1
-478,-518,0,1
-461,-518,0,1
-443,-518,0,1
-426,-518,0,1
-409,-518,0,1
-392,-518,0,1
-374,-518,0,1
-357,-518,0,1
-340,-518,0,1
-322,-518,0,1
-305,-518,0,1
-288,-518,0,1
-271,-518,0,1
-253,-518,0,1
-236,-518,0,1
-219,-518,0,1
-202,-518,1,0
-184,-518,1,0
-167,-518,1,0
-150,-518,1,0
-133,-518,1,0
-115,-518,1,0
-98,-518,1,0
-81,-518,1,0
-63,-518,1,0
-46,-518,1,0
-29,-518,1,0
-12,-518,1,0
6,-518,1,0
23,-518,1,0
40,-518,1,0
50,-518,1,0
-650,-561,1,0
-650,-561,1,0
-632,-561,1,0
-613,-561,1,0
-594,-561,1,0
-576,-561,1,0
-557,-561,0,1
-538,-561,0,1
-520,-561,0,1
-501,-561,0,1
-482,-561,0,1
-463,-561,0,1
-445,-561,0,1
-426,-561,0,1
-407,-561,0,1
-389,-561,0,1
-370,-561,0,1
-351,-561,0,1
-333,-561,0,1
-314,-561,0,1
-295,-561,0,1
-276,-561,0,1
-258,-561,0,1
-239,-561,0,1
-220,-561,0,1
-202,-561,0,1
-183,-561,1,0
-164,-561,1,0
-146,-561,1,0
-127,-561,1,0
-108,-561,1,0
-89,-561,1,0
-71,-561,1,0
-52,-561,1,0
-33,-561,1,0
-15,-561,1,0
4,-561,1,0
23,-561,1,0
41,-561,1,0
50,-561,1,0
-650,-739,1,0
-650,-739,1,0
-626,-739,1,0
-601,-739,1,0
-577,-739,1,0
-552,-739,1,0
-527,-739,1,0
-503,-739,1,0
-478,-739,0,1
-453,-739,0,1
-429,-739,0,1
-404,-739,0,1
-380,-739,0,1
-355,-739,0,1
-330,-739,0,1
-306,-739,0,1
-281,-739,0,1
-256,-739,0,1
-232,-739,1,0
-207,-739,1,0
-182,-739,1,0
-158,-739,1,0
-133,-739,1,0
-109,-739,1,0
-84,-739,1,0
-59,-739,1,0
-35,-739,1,0
-10,-739,1,0
15,-739,1,0
39,-739,1,0
50,-739,1,0
-650,-749,1,0
-650,-749,1,0
-626,-749,1,0
-601,-749,1,0
-576,-749,1,0
-551,-749,1,0
-526,-749,1,0
-501,-749,1,0
-476,-749,0,1
-451,-749,0,1
-426,-749,0,1
-401,-749,0,1
-376,-749,0,1
-351,-749,0,1
-326,-749,0,1
-301,-749,0,1
-276,-749,0,1
-251,-749,0,1
-226,-749,1,0
-201,-749,1,0
-176,-749,1,0
-151,-749,1,0
-126,-749,1,0
-101,-749,1,0
-76,-749,1,0
-51,-749,1,0
-26,-749,1,0
-1,-749,1,0
24,-749,1,0
49,-749,1,0
50,-749,1,0
-650,-572,1,0
-650,-572,1,0
-631,-572,1,0
-612,-572,1,0
-593,-572,1,0
-574,-572,1,0
-555,-572,1,0
-536,-572,1,0
-517,-572,0,1
-498,-572,0,1
-479,-572,0,1
-460,-572,0,1
-441,-572,0,1
-422,-572,0,1
-403,-572,0,1
-384,-572,0,1
-364,-572,0,1
-345,-572,0,1
-326,-572,0,1
-307,-572,0,1
-288,-572,1,0
-269,-572,1,0
-250,-572,1,0
-231,-572,1,0
-212,-572,1,0
-193,-572,1,0
-174,-572,1,0
-155,-572,1,0
-136,-572,1,0
-117,-572,1,0
-98,-572,1,0
-78,-572,1,0
-59,-572,1,0
-40,-572,1,0
-21,-572,1,0
-2,-572,1,0
17,-572,1,0
36,-572,1,0
50,-572,1,0
-650,-725,1,0
-650,-725,0,1
-626,-725,0,1
-602,-725,0,1
-578,-725,0,1
-554,-725,0,1
-530,-725,0,1
-506,-725,0,1
-481,-725,0,1
-457,-725,0,1
-433,-725,0,1
-409,-725,0,1
-385,-725,0,1
-361,-725,0,1
-336,-725,0,1
-312,-725,0,1
-288,-725,0,1
-264,-725,0,1
-240,-725,1,0
-216,-725,1,0
-191,-725,1,0
-167,-725,1,0
-143,-725,1,0
-119,-725,1,0
-95,-725,1,0
-71,-725,1,0
-46,-725,1,0
-22,-725,1,0
2,-725,1,0
26,-725,1,0
50,-725,1,0
-650,-477,1,0
-650,-477,1,0
-635,-477,1,0
-619,-477,1,0
-603,-477,1,0
-587,-477,1,0
-571,-477,1,0
-555,-477,1,0
-539,-477,0,1
-523,-477,0,1
-507,-477,0,1
-492,-477,0,1
-476,-477,0,1
-460,-477,0,1
-444,-477,0,1
-428,-477,0,1
-412,-477,0,1
-396,-477,0,1
-380,-477,0,1
-364,-477,0,1
-348,-477,0,1
-333,-477,0,1
-317,-477,0,1
-301,-477,0,1
-285,-477,0,1
-269,-477,0,1
-253,-477,0,1
-237,-477,0,1
-221,-477,0,1
-205,-477,0,1
-189,-477,0,1
-174,-477,0,1
-158,-477,0,1
-142,-477,0,1
-126,-477,0,1
-110,-477,1,0
-94,-477,1,0
-78,-477,1,0
-62,-477,1,0
-46,-477,1,0
-30,-477,1,0
-15,-477,1,0
1,-477,1,0
17,-477,1,0
33,-477,1,0
49,-477,1,0
50,-477,1,0
-650,-355,1,0
-650,-355,1,0
-639,-355,1,0
-627,-355,1,0
-615,-355,1,0
-603,-355,1,0
-591,-355,1,0
-579,-355,1,0
-568,-355,0,1
-556,-355,0,1
-544,-355,0,1
-532,-355,0,1
-520,-355,0,1
-508,-355,0,1
-497,-355,0,1
-485,-355,0,1
-473,-355,0,1
-461,-355,0,1
-449,-355,0,1
-437,-355,0,1
-426,-355,0,1
-414,-355,0,1
-402,-355,0,1
-390,-355,0,1
-378,-355,0,1
-366,-355,0,1
-355,-355,0,1
-343,-355,0,1
-331,-355,0,1
-319,-355,0,1
-307,-355,0,1
-295,-355,0,1
-284,-355,0,1
-272,-355,0,1
-260,-355,0,1
-248,-355,0,1
-236,-355,0,1
-224,-355,0,1
-213,-355,0,1
-201,-355,0,1
-189,-355,0,1
-177,-355,0,1
-165,-355,1,0
-153,-355,1,0
-142,-355,1,0
-130,-355,1,0
-118,-355,1,0
-106,-355,1,0
-94,-355,1,0
-82,-355,1,0
-71,-355,1,0
-59,-355,1,0
-47,-355,1,0
-35,-355,1,0
-23,-355,1,0
-11,-355,1,0
0,-355,1,0
12,-355,1,0
24,-355,1,0
36,-355,1,0
48,-355,1,0
50,-355,0,1
-650,-536,0,1
-650,-536,0,1
-633,-536,0,1
-615,-536,0,1
-597,-536,0,1
-579,-536,0,1
-561,-536,0,1
-543,-536,0,1
-525,-536,0,1
-508,-536,0,1
-490,-536,0,1
-472,-536,0,1
-454,-536,0,1
-436,-536,0,1
-418,-536,0,1
-400,-536,0,1
-382,-536,0,1
-365,-536,0,1
-347,-536,0,1
-329,-536,0,1
-311,-536,0,1
-293,-536,0,1
-275,-536,0,1
-257,-536,0,1
-240,-536,0,1
-222,-536,0,1
-204,-536,1,0
-186,-536,1,0
-168,-536,1,0
-150,-536,1,0
-132,-536,1,0
-114,-536,1,0
-97,-536,1,0
-79,-536,1,0
-61,-536,1,0
-43,-536,1,0
-25,-536,1,0
-7,-536,1,0
11,-536,1,0
28,-536,1,0
46,-536,1,0
50,-536,1,0
-650,-384,1,0
-650,-384,1,0
-638,-384,1,0
-625,-384,1,0
-612,-384,1,0
-599,-384,1,0
-587,-384,0,1
-574,-384,0,1
-561,-384,0,1
-548,-384,0,1
-535,-384,0,1
-523,-384,0,1
-510,-384,0,1
-497,-384,0,1
-484,-384,0,1
-471,-384,0,1
-459,-384,0,1
-446,-384,0,1
-433,-384,0,1
-420,-384,0,1
-407,-384,0,1
-395,-384,0,1
-382,-384,0,1
-369,-384,0,1
-356,-384,0,1
-343,-384,0,1
-331,-384,0,1
-318,-384,0,1
-305,-384,0,1
-292,-384,0,1
-279,-384,0,1
-267,-384,0,1
-254,-384,0,1
-241,-384,0,1
-228,-384,0,1
-215,-384,0,1
-203,-384,0,1
-190,-384,0,1
-177,-384,0,1
-164,-384,0,1
-151,-384,0,1
-139,-384,1,0
-126,-384,1,0
-113,-384,1,0
-100,-384,1,0
-87,-384,1,0
-75,-384,1,0
-62,-384,1,0
-49,-384,1,0
-36,-384,1,0
-23,-384,1,0
-11,-384,1,0
2,-384,1,0
15,-384,1,0
28,-384,1,0
41,-384,1,0
50,-384,1,0
-650,-719,1,0
-650,-719,1,0
-627,-719,1,0
-603,-719,1,0
-579,-719,1,0
-555,-719,1,0
-531,-719,0,1
-507,-719,0,1
-483,-719,0,1
-459,-719,0,1
-435,-719,0,1
-411,-719,0,1
-387,-719,0,1
-363,-719,0,1
-339,-719,0,1
-315,-719,0,1
-291,-719,0,1
-267,-719,0,1
-243,-719,0,1
-219,-719,0,1
-195,-719,0,1
-171,-719,0,1
-147,-719,0,1
-123,-719,1,0
-99,-719,1,0
-75,-719,1,0
-51,-719,1,0
-27,-719,1,0
-3,-719,1,0
21,-719,1,0
45,-719,1,0
50,-719,1,0
-650,-411,1,0
-650,-411,1,0
-637,-411,1,0
-623,-411,1,0
-609,-411,1,0
-596,-411,1,0
-582,-411,1,0
-568,-411,1,0
-555,-411,1,0
-541,-411,0,1
-527,-411,0,1
-513,-411,0,1
-500,-411,0,1
-486,-411,0,1
-472,-411,0,1
-459,-411,0,1
-445,-411,0,1
-431,-411,0,1
-418,-411,0,1
-404,-411,0,1
-390,-411,0,1
-376,-411,0,1
-363,-411,0,1
-349,-411,0,1
-335,-411,0,1
-322,-411,0,1
-308,-411,0,1
-294,-411,0,1
-281,-411,0,1
-267,-411,0,1
-253,-411,0,1
-239,-411,0,1
-226,-411,0,1
-212,-411,0,1
-198,-411,0,1
-185,-411,1,0
-171,-411,1,0
-157,-411,1,0
-144,-411,1,0
-130,-411,1,0
-116,-411,1,0
-102,-411,1,0
-89,-411,1,0
-75,-411,1,0
-61,-411,1,0
-48,-411,1,0
-34,-411,1,0
-20,-411,1,0
-7,-411,1,0
7,-411,1,0
21,-411,1,0
35,-411,1,0
48,-411,1,0
50,-411,1,0
-650,-604,1,0
-650,-604,0,1
-630,-604,0,1
-610,-604,0,1
-590,-604,0,1
-570,-604,0,1
-550,-604,0,1
-530,-604,0,1
-510,-604,0,1
-489,-604,0,1
-469,-604,0,1
-449,-604,0,1
-429,-604,0,1
-409,-604,0,1
-389,-604,0,1
-369,-604,0,1
-349,-604,0,1
-328,-604,0,1
-308,-604,0,1
-288,-604,0,1
-268,-604,0,1
-248,-604,0,1
-228,-604,0,1
-208,-604,0,1
-187,-604,1,0
-167,-604,1,0
-147,-604,1,0
-127,-604,1,0
-107,-604,1,0
-87,-604,1,0
-67,-604,1,0
-47,-604,1,0
-26,-604,1,0
-6,-604,1,0
14,-604,1,0
34,-604,1,0
50,-604,1,0
-650,-741,1,0
-650,-741,1,0
-626,-741,1,0
-601,-741,1,0
-576,-741,1,0
-552,-741,1,0
-527,-741,1,0
-502,-741,1,0
-478,-741,0,1
-453,-741,0,1
-428,-741,0,1
-403,-741,0,1
-379,-741,0,1
-354,-741,0,1
-329,-741,0,1
-305,-741,0,1
-280,-741,0,1
-255,-741,0,1
-231,-741,0,1
-206,-741,0,1
-181,-741,1,0
-156,-741,1,0
-132,-741,1,0
-107,-741,1,0
-82,-741,1,0
-58,-741,1,0
-33,-741,1,0
-8,-741,1,0
16,-741,1,0
41,-741,1,0
50,-741,1,0
-650,-546,1,0
-650,-546,1,0
-632,-546,1,0
-614,-546,1,0
-596,-546,1,0
-578,-546,1,0
-559,-546,1,0
-541,-546,1,0
-523,-546,1,0
-505,-546,0,1
-487,-546,0,1
-468,-546,0,1
-450,-546,0,1
-432,-546,0,1
-414,-546,0,1
-396,-546,0,1
-377,-546,0,1
-359,-546,0,1
-341,-546,0,1
-323,-546,0,1
-305,-546,0,1
-286,-546,0,1
-268,-546,0,1
-250,-546,0,1
-232,-546,0,1
-214,-546,1,0
-195,-546,1,0
-177,-546,1,0
-159,-546,1,0
-141,-546,1,0
-123,-546,1,0
-104,-546,1,0
-86,-546,1,0
-68,-546,1,0
-50,-546,1,0
-32,-546,1,0
-13,-546,1,0
5,-546,1,0
23,-546,1,0
41,-546,1,0
50,-546,1,0
-650,-519,1,0
-650,-519,1,0
-633,-519,1,0
-616,-519,1,0
-599,-519,1,0
-581,-519,1,0
-564,-519,0,1
-547,-519,0,1
-529,-519,0,1
-512,-519,0,1
-495,-519,0,1
-478,-519,0,1
-460,-519,0,1
-443,-519,0,1
-426,-519,0,1
-408,-519,0,1
-391,-519,0,1
-374,-519,0,1
-356,-519,0,1
-339,-519,0,1
-322,-519,0,1
-305,-519,0,1
-287,-519,0,1
-270,-519,0,1
-253,-519,0,1
-235,-519,0,1
-218,-519,0,1
-201,-519,0,1
-183,-519,1,0
-166,-519,1,0
-149,-519,1,0
-132,-519,1,0
-114,-519,1,0
-97,-519,1,0
-80,-519,1,0
-62,-519,1,0
-45,-519,1,0
-28,-519,1,0
-10,-519,1,0
7,-519,1,0
24,-519,1,0
41,-519,1,0
50,-519,1,0
-650,-368,1,0
-650,-368,1,0
-638,-368,1,0
-626,-368,1,0
-614,-368,1,0
-601,-368,1,0
-589,-368,1,0
-577,-368,0,1
-565,-368,0,1
-552,-368,0,1
-540,-368,0,1
-528,-368,0,1
-516,-368,0,1
-503,-368,0,1
-491,-368,0,1
-479,-368,0,1
-467,-368,0,1
-454,-368,0,1
-442,-368,0,1
-430,-368,0,1
-417,-368,0,1
-405,-368,0,1
-393,-368,0,1
-381,-368,0,1
-368,-368,0,1
-356,-368,0,1
-344,-368,0,1
-332,-368,0,1
-319,-368,0,1
-307,-368,0,1
-295,-368,0,1
-283,-368,0,1
-270,-368,0,1
-258,-368,0,1
-246,-368,0,1
-233,-368,0,1
-221,-368,0,1
-209,-368,1,0
-197,-368,1,0
-184,-368,1,0
-172,-368,1,0
-160,-368,1,0
-148,-368,1,0
-135,-368,1,0
-123,-368,1,0
-111,-368,1,0
-99,-368,1,0
-86,-368,1,0
-74,-368,1,0
-62,-368,1,0
-49,-368,1,0
-37,-368,1,0
-25,-368,1,0
-13,-368,1,0
0,-368,1,0
